episode, reward, epsilon, hasWon
214, -15.18, 0.78, false
215, -15.31, 0.78, false
216, -15.01, 0.78, false
217, -15.11, 0.78, false
218, -15.09, 0.78, false
219, 24.98, 0.78, true
220, -15.10, 0.77, false
221, -15.06, 0.77, false
222, -15.05, 0.77, false
223, -15.06, 0.77, false
224, -15.12, 0.77, false
225, -15.13, 0.77, false
226, -15.14, 0.77, false
227, -15.06, 0.77, false
228, -15.08, 0.77, false
229, -15.06, 0.77, false
230, -15.11, 0.76, false
231, -15.10, 0.76, false
232, 24.84, 0.76, true
233, -15.13, 0.76, false
234, -15.17, 0.76, false
235, -15.03, 0.76, false
236, -15.04, 0.76, false
237, -15.04, 0.76, false
238, -15.07, 0.76, false
239, -15.10, 0.76, false
240, -15.02, 0.75, false
241, -15.05, 0.75, false
242, -15.16, 0.75, false
243, -15.11, 0.75, false
244, 24.89, 0.75, true
245, -15.08, 0.75, false
246, 24.91, 0.75, true
247, -15.05, 0.75, false
248, -15.07, 0.75, false
249, -15.15, 0.75, false
250, -15.06, 0.75, false
251, -15.34, 0.74, false
252, -15.06, 0.74, false
253, -15.08, 0.74, false
254, -15.04, 0.74, false
255, -15.02, 0.74, false
256, -15.16, 0.74, false
257, -15.09, 0.74, false
258, -15.10, 0.74, false
259, -15.06, 0.74, false
260, -15.28, 0.74, false
261, 24.94, 0.73, true
262, -15.07, 0.73, false
263, -15.30, 0.73, false
264, -15.13, 0.73, false
265, -15.07, 0.73, false
266, 24.96, 0.73, true
267, 24.84, 0.73, true
268, -15.13, 0.73, false
269, -15.21, 0.73, false
270, -15.12, 0.73, false
271, -15.09, 0.72, false
272, -15.21, 0.72, false
273, -15.30, 0.72, false
274, -15.38, 0.72, false
275, -15.16, 0.72, false
276, -15.13, 0.72, false
277, -15.13, 0.72, false
278, -15.28, 0.72, false
279, -15.08, 0.72, false
280, -15.13, 0.72, false
281, -15.06, 0.71, false
282, -15.08, 0.71, false
283, -15.44, 0.71, false
284, -15.16, 0.71, false
285, 24.93, 0.71, true
286, -15.08, 0.71, false
287, -15.16, 0.71, false
288, -15.11, 0.71, false
289, -15.08, 0.71, false
290, -15.09, 0.71, false
291, -15.13, 0.70, false
292, -15.02, 0.70, false
293, 24.96, 0.70, true
294, 24.77, 0.70, true
295, -15.11, 0.70, false
296, -15.13, 0.70, false
297, -15.13, 0.70, false
298, -15.29, 0.70, false
299, 24.95, 0.70, true
300, -15.06, 0.70, false
301, -15.09, 0.70, false
302, -15.14, 0.69, false
303, -15.48, 0.69, false
304, -15.01, 0.69, false
305, -15.15, 0.69, false
306, -15.04, 0.69, false
307, -15.33, 0.69, false
308, -15.21, 0.69, false
309, -15.34, 0.69, false
310, -15.15, 0.69, false
311, -15.03, 0.69, false
312, -15.22, 0.68, false
313, -15.12, 0.68, false
314, -15.26, 0.68, false
315, -15.00, 0.68, false
316, -15.03, 0.68, false
317, -15.06, 0.68, false
318, -15.11, 0.68, false
319, -15.21, 0.68, false
320, -15.36, 0.68, false
321, -15.22, 0.68, false
322, -15.06, 0.67, false
323, -15.33, 0.67, false
324, -15.06, 0.67, false
325, -15.33, 0.67, false
326, -15.16, 0.67, false
327, -15.08, 0.67, false
328, -15.17, 0.67, false
329, -15.03, 0.67, false
330, -15.35, 0.67, false
331, -15.39, 0.67, false
332, -15.00, 0.66, false
333, -15.14, 0.66, false
334, -15.05, 0.66, false
335, -15.02, 0.66, false
336, -15.13, 0.66, false
337, -15.29, 0.66, false
338, -15.05, 0.66, false
339, -15.33, 0.66, false
340, -15.00, 0.66, false
341, -15.21, 0.66, false
342, -15.09, 0.65, false
343, -15.27, 0.65, false
344, -15.14, 0.65, false
345, 24.91, 0.65, true
346, -15.19, 0.65, false
347, -15.28, 0.65, false
348, -15.22, 0.65, false
349, -15.38, 0.65, false
350, -15.14, 0.65, false
351, -15.11, 0.65, false
352, -15.09, 0.65, false
353, -15.29, 0.64, false
354, -15.05, 0.64, false
355, -15.04, 0.64, false
356, -15.09, 0.64, false
357, -15.39, 0.64, false
358, -15.19, 0.64, false
359, -15.15, 0.64, false
360, -15.05, 0.64, false
361, -15.29, 0.64, false
362, -15.00, 0.64, false
363, 24.83, 0.63, true
364, -15.25, 0.63, false
365, -15.13, 0.63, false
366, -15.14, 0.63, false
367, -15.14, 0.63, false
368, -15.05, 0.63, false
369, -15.09, 0.63, false
370, -15.22, 0.63, false
371, -15.12, 0.63, false
372, -15.16, 0.63, false
373, -15.31, 0.62, false
374, -15.18, 0.62, false
375, -15.14, 0.62, false
376, -15.03, 0.62, false
377, -15.40, 0.62, false
378, -15.07, 0.62, false
379, -15.25, 0.62, false
380, -15.04, 0.62, false
381, -15.07, 0.62, false
382, -15.13, 0.62, false
383, -15.17, 0.61, false
384, -15.10, 0.61, false
385, -15.15, 0.61, false
386, -15.10, 0.61, false
387, -15.09, 0.61, false
388, -15.15, 0.61, false
389, -15.22, 0.61, false
390, -15.16, 0.61, false
391, -15.14, 0.61, false
392, -15.07, 0.61, false
393, -15.10, 0.60, false
394, -15.11, 0.60, false
395, -15.18, 0.60, false
396, -15.07, 0.60, false
397, -15.14, 0.60, false
398, -15.24, 0.60, false
399, -15.19, 0.60, false
400, 24.98, 0.60, true
401, -15.10, 0.60, false
402, -15.29, 0.60, false
403, -15.00, 0.60, false
404, -15.12, 0.59, false
405, -15.03, 0.59, false
406, 24.82, 0.59, true
407, -15.07, 0.59, false
408, -15.05, 0.59, false
409, 24.94, 0.59, true
410, 24.97, 0.59, true
411, -15.13, 0.59, false
412, -15.10, 0.59, false
413, -15.12, 0.59, false
414, -15.05, 0.58, false
415, -15.09, 0.58, false
416, -15.05, 0.58, false
417, -15.29, 0.58, false
418, 24.84, 0.58, true
419, -15.08, 0.58, false
420, 24.99, 0.58, true
421, -15.07, 0.58, false
422, -15.03, 0.58, false
423, 24.97, 0.58, true
424, -15.05, 0.57, false
425, -15.06, 0.57, false
426, -15.20, 0.57, false
427, -15.08, 0.57, false
428, -15.25, 0.57, false
429, 24.76, 0.57, true
430, -15.02, 0.57, false
431, -15.11, 0.57, false
432, 24.96, 0.57, true
433, -15.11, 0.57, false
434, -15.19, 0.56, false
435, 24.99, 0.56, true
436, -15.18, 0.56, false
437, -15.05, 0.56, false
438, -15.05, 0.56, false
439, -15.03, 0.56, false
440, 24.96, 0.56, true
441, -15.15, 0.56, false
442, -15.02, 0.56, false
443, -15.04, 0.56, false
444, -15.05, 0.55, false
445, -15.10, 0.55, false
446, -15.04, 0.55, false
447, 24.99, 0.55, true
448, 24.92, 0.55, true
449, -15.03, 0.55, false
450, -15.02, 0.55, false
451, 24.92, 0.55, true
452, 24.95, 0.55, true
453, -15.05, 0.55, false
454, -15.14, 0.55, false
455, -15.13, 0.54, false
456, 24.96, 0.54, true
457, -15.18, 0.54, false
458, 24.84, 0.54, true
459, -15.20, 0.54, false
460, -15.14, 0.54, false
461, -15.10, 0.54, false
462, -15.05, 0.54, false
463, -15.13, 0.54, false
464, -15.06, 0.54, false
465, -15.13, 0.53, false
466, -15.06, 0.53, false
467, -15.06, 0.53, false
468, -15.06, 0.53, false
469, -15.15, 0.53, false
470, -15.05, 0.53, false
471, -15.07, 0.53, false
472, -15.19, 0.53, false
473, -15.11, 0.53, false
474, 24.78, 0.53, true
475, 24.89, 0.52, true
476, 24.96, 0.52, true
477, -15.08, 0.52, false
478, -15.11, 0.52, false
479, -15.14, 0.52, false
480, -15.07, 0.52, false
481, 24.90, 0.52, true
482, 24.96, 0.52, true
483, -15.11, 0.52, false
484, -15.21, 0.52, false
485, 25.01, 0.51, true
486, -15.16, 0.51, false
487, -15.07, 0.51, false
488, -15.15, 0.51, false
489, -15.13, 0.51, false
490, 24.98, 0.51, true
491, -15.18, 0.51, false
492, -15.08, 0.51, false
493, 24.94, 0.51, true
494, 24.81, 0.51, true
495, -15.05, 0.50, false
496, -15.06, 0.50, false
497, 24.97, 0.50, true
498, -15.13, 0.50, false
499, -15.18, 0.50, false
500, -15.03, 0.50, false
501, -15.12, 0.50, false
502, -15.09, 0.50, false
503, -15.04, 0.50, false
504, -15.08, 0.50, false
505, -15.06, 0.50, false
506, -15.13, 0.49, false
507, 24.92, 0.49, true
508, -15.04, 0.49, false
509, -15.06, 0.49, false
510, -15.14, 0.49, false
511, -15.08, 0.49, false
512, -15.06, 0.49, false
513, -15.05, 0.49, false
514, -15.10, 0.49, false
515, -15.08, 0.49, false
516, -15.05, 0.48, false
517, -15.12, 0.48, false
518, -15.26, 0.48, false
519, -15.12, 0.48, false
520, -15.18, 0.48, false
521, 24.73, 0.48, true
522, -15.07, 0.48, false
523, -15.03, 0.48, false
524, -15.16, 0.48, false
525, 24.87, 0.48, true
526, 24.84, 0.47, true
527, 24.95, 0.47, true
528, -15.08, 0.47, false
529, -15.06, 0.47, false
530, 24.76, 0.47, true
531, 25.00, 0.47, true
532, -15.18, 0.47, false
533, -15.05, 0.47, false
534, 24.91, 0.47, true
535, -15.15, 0.47, false
536, 25.02, 0.46, true
537, -15.03, 0.46, false
538, 24.92, 0.46, true
539, -15.10, 0.46, false
540, -15.23, 0.46, false
541, 24.95, 0.46, true
542, 25.00, 0.46, true
543, 24.78, 0.46, true
544, -15.14, 0.46, false
545, -15.07, 0.46, false
546, -15.04, 0.45, false
547, -15.06, 0.45, false
548, -15.08, 0.45, false
549, 25.00, 0.45, true
550, -15.04, 0.45, false
551, -15.19, 0.45, false
552, -15.19, 0.45, false
553, 24.95, 0.45, true
554, 25.00, 0.45, true
555, -15.37, 0.45, false
556, -15.00, 0.45, false
557, -15.03, 0.44, false
558, -15.11, 0.44, false
559, -15.03, 0.44, false
560, -15.02, 0.44, false
561, -15.10, 0.44, false
562, -15.11, 0.44, false
563, 24.96, 0.44, true
564, -15.35, 0.44, false
565, -15.11, 0.44, false
566, 24.95, 0.44, true
567, 24.98, 0.43, true
568, -15.36, 0.43, false
569, -15.00, 0.43, false
570, 24.98, 0.43, true
571, 24.99, 0.43, true
572, 24.99, 0.43, true
573, -15.09, 0.43, false
574, -15.11, 0.43, false
575, -15.04, 0.43, false
576, 24.91, 0.43, true
577, 24.78, 0.42, true
578, 24.99, 0.42, true
579, 24.87, 0.42, true
580, 24.94, 0.42, true
581, 24.83, 0.42, true
582, -15.08, 0.42, false
583, 24.91, 0.42, true
584, -15.09, 0.42, false
585, 24.94, 0.42, true
586, 24.95, 0.42, true
587, 24.82, 0.41, true
588, -15.13, 0.41, false
589, 24.82, 0.41, true
590, -15.08, 0.41, false
591, 24.68, 0.41, true
592, -15.13, 0.41, false
593, 24.93, 0.41, true
594, 24.96, 0.41, true
595, -15.17, 0.41, false
596, -15.06, 0.41, false
597, -15.06, 0.40, false
598, -15.32, 0.40, false
599, -15.00, 0.40, false
600, -15.21, 0.40, false
601, -15.08, 0.40, false
602, -15.12, 0.40, false
603, -15.27, 0.40, false
604, -15.24, 0.40, false
605, 24.92, 0.40, true
606, -15.10, 0.40, false
607, 24.91, 0.40, true
608, -15.07, 0.39, false
609, -15.26, 0.39, false
610, -15.12, 0.39, false
611, -15.18, 0.39, false
612, -15.20, 0.39, false
613, -15.04, 0.39, false
614, -15.08, 0.39, false
615, -15.27, 0.39, false
616, -15.45, 0.39, false
617, -15.01, 0.39, false
618, -15.02, 0.38, false
619, -15.19, 0.38, false
620, -15.19, 0.38, false
621, -15.35, 0.38, false
622, -15.29, 0.38, false
623, -15.26, 0.38, false
624, -15.31, 0.38, false
625, -15.44, 0.38, false
626, -15.06, 0.38, false
627, -15.23, 0.38, false
628, -15.19, 0.37, false
629, -15.35, 0.37, false
630, -15.00, 0.37, false
631, -15.25, 0.37, false
632, -15.48, 0.37, false
633, -15.01, 0.37, false
634, 24.94, 0.37, true
635, -15.33, 0.37, false
636, 24.94, 0.37, true
637, -15.28, 0.37, false
638, -14.99, 0.36, false
639, 24.94, 0.36, true
640, 24.98, 0.36, true
641, -15.10, 0.36, false
642, 24.90, 0.36, true
643, -15.03, 0.36, false
644, 24.88, 0.36, true
645, 24.88, 0.36, true
646, -15.19, 0.36, false
647, 24.96, 0.36, true
648, 24.97, 0.35, true
649, 24.99, 0.35, true
650, -15.07, 0.35, false
651, 24.81, 0.35, true
652, 24.96, 0.35, true
653, -15.02, 0.35, false
654, -15.20, 0.35, false
655, 24.96, 0.35, true
656, -15.08, 0.35, false
657, 24.98, 0.35, true
658, 24.99, 0.35, true
659, -15.06, 0.34, false
660, -15.14, 0.34, false
661, 24.87, 0.34, true
662, -15.08, 0.34, false
663, 24.99, 0.34, true
664, -15.09, 0.34, false
665, -15.12, 0.34, false
666, 24.94, 0.34, true
667, 24.95, 0.34, true
668, 24.91, 0.34, true
669, -15.25, 0.33, false
670, -15.10, 0.33, false
671, 24.90, 0.33, true
672, 24.95, 0.33, true
673, 24.97, 0.33, true
674, -15.16, 0.33, false
675, -15.08, 0.33, false
676, 24.88, 0.33, true
677, -15.06, 0.33, false
678, 24.95, 0.33, true
679, -15.05, 0.32, false
680, -15.29, 0.32, false
681, -15.36, 0.32, false
682, 24.97, 0.32, true
683, 24.93, 0.32, true
684, 24.88, 0.32, true
685, -15.09, 0.32, false
686, 24.70, 0.32, true
687, 24.95, 0.32, true
688, -15.05, 0.32, false
689, 24.98, 0.31, true
690, 24.85, 0.31, true
691, 24.88, 0.31, true
692, 24.88, 0.31, true
693, 24.96, 0.31, true
694, 24.93, 0.31, true
695, -15.06, 0.31, false
696, 24.88, 0.31, true
697, 24.95, 0.31, true
698, 24.69, 0.31, true
699, -15.07, 0.30, false
700, 24.98, 0.30, true
701, 24.82, 0.30, true
702, 24.95, 0.30, true
703, -15.11, 0.30, false
704, -15.12, 0.30, false
705, -15.07, 0.30, false
706, 24.91, 0.30, true
707, 24.94, 0.30, true
708, 24.96, 0.30, true
709, 24.88, 0.30, true
710, 24.93, 0.29, true
711, 24.79, 0.29, true
712, -15.07, 0.29, false
713, -15.02, 0.29, false
714, 24.89, 0.29, true
715, -15.09, 0.29, false
716, -15.09, 0.29, false
717, -15.10, 0.29, false
718, 24.89, 0.29, true
719, -15.10, 0.29, false
720, -15.17, 0.28, false
721, 24.89, 0.28, true
722, -15.28, 0.28, false
723, -15.07, 0.28, false
724, 24.93, 0.28, true
725, -15.16, 0.28, false
726, -15.06, 0.28, false
727, -15.13, 0.28, false
728, 24.87, 0.28, true
729, -15.20, 0.28, false
730, -15.12, 0.27, false
731, -15.10, 0.27, false
732, 24.84, 0.27, true
733, -15.11, 0.27, false
734, 24.94, 0.27, true
735, -15.05, 0.27, false
736, -15.03, 0.27, false
737, 24.97, 0.27, true
738, -15.09, 0.27, false
739, 24.95, 0.27, true
740, -15.13, 0.26, false
741, 24.88, 0.26, true
742, 24.71, 0.26, true
743, -15.06, 0.26, false
744, -15.13, 0.26, false
745, 24.95, 0.26, true
746, 24.81, 0.26, true
747, -15.11, 0.26, false
748, 24.94, 0.26, true
749, 24.90, 0.26, true
750, 24.95, 0.26, true
751, -15.07, 0.25, false
752, 24.81, 0.25, true
753, -15.04, 0.25, false
754, 24.78, 0.25, true
755, 24.95, 0.25, true
756, -15.14, 0.25, false
757, -15.11, 0.25, false
758, 24.93, 0.25, true
759, 24.82, 0.25, true
760, 24.94, 0.25, true
761, 24.93, 0.24, true
762, 24.93, 0.24, true
763, 24.87, 0.24, true
764, -15.11, 0.24, false
765, 24.77, 0.24, true
766, 24.97, 0.24, true
767, -15.02, 0.24, false
768, 24.89, 0.24, true
769, -15.15, 0.24, false
770, -15.07, 0.24, false
771, -15.15, 0.23, false
772, 24.91, 0.23, true
773, -15.10, 0.23, false
774, 24.97, 0.23, true
775, 24.92, 0.23, true
776, 24.95, 0.23, true
777, 24.92, 0.23, true
778, -15.12, 0.23, false
779, 24.91, 0.23, true
780, -15.11, 0.23, false
781, 24.90, 0.22, true
782, -15.13, 0.22, false
783, 24.96, 0.22, true
784, -15.26, 0.22, false
785, 24.96, 0.22, true
786, 25.00, 0.22, true
787, 24.95, 0.22, true
788, 24.93, 0.22, true
789, 24.99, 0.22, true
790, 24.95, 0.22, true
791, -15.32, 0.21, false
792, 24.95, 0.21, true
793, 24.99, 0.21, true
794, 24.92, 0.21, true
795, 24.95, 0.21, true
796, 24.91, 0.21, true
797, 24.76, 0.21, true
798, 24.94, 0.21, true
799, 24.90, 0.21, true
800, -15.08, 0.21, false
801, 25.00, 0.21, true
802, 24.94, 0.20, true
803, -15.07, 0.20, false
804, 24.98, 0.20, true
805, 24.97, 0.20, true
806, 24.96, 0.20, true
807, -15.03, 0.20, false
808, -15.12, 0.20, false
809, -15.14, 0.20, false
810, 24.96, 0.20, true
811, 24.92, 0.20, true
812, 24.95, 0.19, true
813, 24.97, 0.19, true
814, 24.82, 0.19, true
815, -15.07, 0.19, false
816, 24.91, 0.19, true
817, 24.94, 0.19, true
818, 24.94, 0.19, true
819, 24.91, 0.19, true
820, 24.92, 0.19, true
821, 24.94, 0.19, true
822, 24.87, 0.18, true
823, 24.92, 0.18, true
824, 24.97, 0.18, true
825, 24.83, 0.18, true
826, 24.99, 0.18, true
827, 24.92, 0.18, true
828, 24.98, 0.18, true
829, 24.89, 0.18, true
830, 24.99, 0.18, true
831, 24.93, 0.18, true
832, 24.94, 0.17, true
833, 24.94, 0.17, true
834, 24.98, 0.17, true
835, 24.87, 0.17, true
836, 24.93, 0.17, true
837, 24.98, 0.17, true
838, 24.99, 0.17, true
839, -15.10, 0.17, false
840, 24.93, 0.17, true
841, 24.97, 0.17, true
842, 24.93, 0.16, true
843, 24.93, 0.16, true
844, 24.95, 0.16, true
845, -15.05, 0.16, false
846, 24.92, 0.16, true
847, 24.88, 0.16, true
848, 24.95, 0.16, true
849, 24.96, 0.16, true
850, 24.90, 0.16, true
851, -15.09, 0.16, false
852, 24.99, 0.16, true
853, 24.94, 0.15, true
854, 24.96, 0.15, true
855, 24.91, 0.15, true
856, 24.98, 0.15, true
857, 24.93, 0.15, true
858, 24.87, 0.15, true
859, 24.95, 0.15, true
860, -15.10, 0.15, false
861, 24.98, 0.15, true
862, 24.92, 0.15, true
863, 24.95, 0.14, true
864, 24.94, 0.14, true
865, 24.99, 0.14, true
866, 24.96, 0.14, true
867, 24.96, 0.14, true
868, 24.95, 0.14, true
869, 24.93, 0.14, true
870, 24.92, 0.14, true
871, 24.96, 0.14, true
872, 24.89, 0.14, true
873, 24.96, 0.13, true
874, -15.04, 0.13, false
875, 24.88, 0.13, true
876, -15.10, 0.13, false
877, 25.00, 0.13, true
878, 24.97, 0.13, true
879, 24.97, 0.13, true
880, 24.90, 0.13, true
881, 24.96, 0.13, true
882, 24.97, 0.13, true
883, 24.98, 0.12, true
884, -15.23, 0.12, false
885, -15.16, 0.12, false
886, 24.89, 0.12, true
887, 24.87, 0.12, true
888, -15.05, 0.12, false
889, -15.02, 0.12, false
890, 24.95, 0.12, true
891, 24.95, 0.12, true
892, 24.97, 0.12, true
893, -15.04, 0.11, false
894, -15.06, 0.11, false
895, 24.93, 0.11, true
896, 24.84, 0.11, true
897, 24.92, 0.11, true
898, 24.91, 0.11, true
899, 24.94, 0.11, true
900, 24.98, 0.11, true
901, 24.75, 0.11, true
902, 24.90, 0.11, true
903, 24.94, 0.11, true
904, 24.95, 0.10, true
905, 24.91, 0.10, true
906, 24.98, 0.10, true
907, -15.08, 0.10, false
908, 24.90, 0.10, true
909, 24.92, 0.10, true
910, 24.88, 0.10, true
911, 24.98, 0.10, true
912, 24.96, 0.10, true
913, 24.90, 0.10, true
914, 24.95, 0.09, true
915, 24.93, 0.09, true
916, 24.94, 0.09, true
917, 24.86, 0.09, true
918, 24.99, 0.09, true
919, 24.99, 0.09, true
920, -15.06, 0.09, false
921, 24.93, 0.09, true
922, 24.96, 0.09, true
923, 24.94, 0.09, true
924, 24.90, 0.08, true
925, 24.86, 0.08, true
926, 24.82, 0.08, true
927, 24.94, 0.08, true
928, 24.93, 0.08, true
929, 24.94, 0.08, true
930, -15.13, 0.08, false
931, 24.73, 0.08, true
932, 24.92, 0.08, true
933, 24.98, 0.08, true
934, 24.97, 0.07, true
935, 24.96, 0.07, true
936, 24.93, 0.07, true
937, 24.84, 0.07, true
938, 24.89, 0.07, true
939, 24.93, 0.07, true
940, 24.93, 0.07, true
941, 24.89, 0.07, true
942, 24.98, 0.07, true
943, 24.97, 0.07, true
944, 24.91, 0.06, true
945, 24.92, 0.06, true
946, -15.07, 0.06, false
947, 24.98, 0.06, true
948, 24.91, 0.06, true
949, 24.95, 0.06, true
950, 24.96, 0.06, true
951, 24.96, 0.06, true
952, 24.94, 0.06, true
953, 24.97, 0.06, true
954, 24.95, 0.06, true
955, 24.99, 0.05, true
956, 24.95, 0.05, true
957, 24.94, 0.05, true
958, 24.94, 0.05, true
959, 24.89, 0.05, true
960, 24.96, 0.05, true
961, 24.96, 0.05, true
962, -15.02, 0.05, false
963, 24.97, 0.05, true
964, 24.97, 0.05, true
965, 24.86, 0.04, true
966, 24.89, 0.04, true
967, 24.96, 0.04, true
968, 24.98, 0.04, true
969, 24.85, 0.04, true
970, -15.15, 0.04, false
971, 24.95, 0.04, true
972, 24.92, 0.04, true
973, 24.95, 0.04, true
974, 24.92, 0.04, true
975, 24.96, 0.03, true
976, 24.88, 0.03, true
977, 24.96, 0.03, true
978, 24.92, 0.03, true
979, 24.93, 0.03, true
980, 24.92, 0.03, true
981, -15.09, 0.03, false
982, 24.94, 0.03, true
983, 24.89, 0.03, true
984, 24.89, 0.03, true
985, 24.93, 0.02, true
986, 24.95, 0.02, true
987, 24.94, 0.02, true
988, 24.96, 0.02, true
989, 24.92, 0.02, true
990, 24.93, 0.02, true
991, 24.87, 0.02, true
992, 24.96, 0.02, true
993, 24.94, 0.02, true
994, 24.95, 0.02, true
995, 24.94, 0.01, true
996, 24.94, 0.01, true
