episode, reward, epsilon, hasWon
148, -35.00, 0.85, false
149, -28.00, 0.85, false
150, -45.00, 0.85, false
151, -30.00, 0.85, false
152, -26.00, 0.85, false
153, -28.00, 0.85, false
154, -25.00, 0.85, false
155, -29.00, 0.85, false
156, -30.00, 0.84, false
157, -29.00, 0.84, false
158, -34.00, 0.84, false
159, -28.00, 0.84, false
160, -32.00, 0.84, false
161, -34.00, 0.84, false
162, -31.00, 0.84, false
163, -37.00, 0.84, false
164, -30.00, 0.84, false
165, -29.00, 0.84, false
166, -32.00, 0.83, false
167, -32.00, 0.83, false
168, -32.00, 0.83, false
169, -38.00, 0.83, false
170, -34.00, 0.83, false
171, -28.00, 0.83, false
172, -28.00, 0.83, false
173, -27.00, 0.83, false
174, -30.00, 0.83, false
175, -29.00, 0.83, false
176, -37.00, 0.82, false
177, -29.00, 0.82, false
178, -29.00, 0.82, false
179, -38.00, 0.82, false
180, -33.00, 0.82, false
181, -35.00, 0.82, false
182, -27.00, 0.82, false
183, -29.00, 0.82, false
184, -30.00, 0.82, false
185, -38.00, 0.82, false
186, -27.00, 0.82, false
187, -41.00, 0.81, false
188, -32.00, 0.81, false
189, -29.00, 0.81, false
190, -29.00, 0.81, false
191, -25.00, 0.81, false
192, -32.00, 0.81, false
193, -36.00, 0.81, false
194, -33.00, 0.81, false
195, -29.00, 0.81, false
196, -28.00, 0.81, false
197, -31.00, 0.80, false
198, -37.00, 0.80, false
199, -38.00, 0.80, false
200, -30.00, 0.80, false
201, -30.00, 0.80, false
202, -36.00, 0.80, false
203, -33.00, 0.80, false
204, -32.00, 0.80, false
205, -36.00, 0.80, false
206, -29.00, 0.80, false
207, -29.00, 0.79, false
208, -42.00, 0.79, false
209, -30.00, 0.79, false
210, -40.00, 0.79, false
211, -32.00, 0.79, false
212, -29.00, 0.79, false
213, -30.00, 0.79, false
214, -36.00, 0.79, false
215, -42.00, 0.79, false
216, -30.00, 0.79, false
217, -34.00, 0.78, false
218, -32.00, 0.78, false
219, -30.00, 0.78, false
220, -30.00, 0.78, false
221, -34.00, 0.78, false
222, -30.00, 0.78, false
223, -38.00, 0.78, false
224, -35.00, 0.78, false
225, -30.00, 0.78, false
226, -33.00, 0.78, false
227, -46.00, 0.77, false
228, -30.00, 0.77, false
229, -33.00, 0.77, false
230, -39.00, 0.77, false
231, -34.00, 0.77, false
232, -29.00, 0.77, false
233, -35.00, 0.77, false
234, -37.00, 0.77, false
235, -38.00, 0.77, false
236, -48.00, 0.77, false
237, -30.00, 0.76, false
238, -38.00, 0.76, false
239, -30.00, 0.76, false
240, -42.00, 0.76, false
241, -41.00, 0.76, false
242, -30.00, 0.76, false
243, -28.00, 0.76, false
244, -40.00, 0.76, false
245, -40.00, 0.76, false
246, -28.00, 0.76, false
247, -30.00, 0.75, false
248, -29.00, 0.75, false
249, -29.00, 0.75, false
250, -34.00, 0.75, false
251, -34.00, 0.75, false
252, -32.00, 0.75, false
253, -28.00, 0.75, false
254, -28.00, 0.75, false
255, -28.00, 0.75, false
256, -33.00, 0.75, false
257, -36.00, 0.74, false
258, -31.00, 0.74, false
259, -30.00, 0.74, false
260, -29.00, 0.74, false
261, -30.00, 0.74, false
262, -30.00, 0.74, false
263, -30.00, 0.74, false
264, -34.00, 0.74, false
265, -30.00, 0.74, false
266, -30.00, 0.74, false
267, -29.00, 0.73, false
268, -27.00, 0.73, false
269, -30.00, 0.73, false
270, -39.00, 0.73, false
271, -33.00, 0.73, false
272, -29.00, 0.73, false
273, -30.00, 0.73, false
274, -35.00, 0.73, false
275, -30.00, 0.73, false
276, -46.00, 0.73, false
277, -33.00, 0.73, false
278, -31.00, 0.72, false
279, -35.00, 0.72, false
280, -39.00, 0.72, false
281, -29.00, 0.72, false
282, -30.00, 0.72, false
283, -32.00, 0.72, false
284, -53.00, 0.72, false
285, -30.00, 0.72, false
286, -35.00, 0.72, false
287, -31.00, 0.72, false
288, -29.00, 0.71, false
289, -48.00, 0.71, false
290, -30.00, 0.71, false
291, -44.00, 0.71, false
292, -52.00, 0.71, false
293, -30.00, 0.71, false
294, -35.00, 0.71, false
295, -49.00, 0.71, false
296, -30.00, 0.71, false
297, -47.00, 0.71, false
298, -30.00, 0.70, false
299, -38.00, 0.70, false
300, -37.00, 0.70, false
301, -30.00, 0.70, false
302, -39.00, 0.70, false
303, -30.00, 0.70, false
304, -29.00, 0.70, false
305, -35.00, 0.70, false
306, -37.00, 0.70, false
307, -30.00, 0.70, false
308, -29.00, 0.69, false
309, -27.00, 0.69, false
310, -30.00, 0.69, false
311, -33.00, 0.69, false
312, -36.00, 0.69, false
313, -32.00, 0.69, false
314, -29.00, 0.69, false
315, -28.00, 0.69, false
316, -40.00, 0.69, false
317, -29.00, 0.69, false
318, -35.00, 0.68, false
319, -42.00, 0.68, false
320, -30.00, 0.68, false
321, -37.00, 0.68, false
322, -30.00, 0.68, false
323, -32.00, 0.68, false
324, -43.00, 0.68, false
325, -30.00, 0.68, false
326, -36.00, 0.68, false
327, -30.00, 0.68, false
328, -40.00, 0.67, false
329, -29.00, 0.67, false
330, -49.00, 0.67, false
331, -29.00, 0.67, false
332, -45.00, 0.67, false
333, -30.00, 0.67, false
334, -32.00, 0.67, false
335, -40.00, 0.67, false
336, -36.00, 0.67, false
337, -38.00, 0.67, false
338, -38.00, 0.66, false
339, -51.00, 0.66, false
340, -37.00, 0.66, false
341, -31.00, 0.66, false
342, -44.00, 0.66, false
343, -32.00, 0.66, false
344, -44.00, 0.66, false
345, -28.00, 0.66, false
346, -31.00, 0.66, false
347, -32.00, 0.66, false
348, -32.00, 0.65, false
349, -44.00, 0.65, false
350, -48.00, 0.65, false
351, -49.00, 0.65, false
352, -30.00, 0.65, false
353, -45.00, 0.65, false
354, -30.00, 0.65, false
355, -48.00, 0.65, false
356, -31.00, 0.65, false
357, -50.00, 0.65, false
358, -30.00, 0.64, false
359, -28.00, 0.64, false
360, -28.00, 0.64, false
361, -30.00, 0.64, false
362, -35.00, 0.64, false
363, -39.00, 0.64, false
364, -29.00, 0.64, false
365, -31.00, 0.64, false
366, -33.00, 0.64, false
367, -43.00, 0.64, false
368, -30.00, 0.64, false
369, -31.00, 0.63, false
370, -37.00, 0.63, false
371, -45.00, 0.63, false
372, -30.00, 0.63, false
373, -30.00, 0.63, false
374, -34.00, 0.63, false
375, -29.00, 0.63, false
376, -30.00, 0.63, false
377, -34.00, 0.63, false
378, -29.00, 0.63, false
379, -28.00, 0.62, false
380, -29.00, 0.62, false
381, -42.00, 0.62, false
382, -30.00, 0.62, false
383, -41.00, 0.62, false
384, -45.00, 0.62, false
385, -30.00, 0.62, false
386, -41.00, 0.62, false
387, -33.00, 0.62, false
388, -33.00, 0.62, false
389, -42.00, 0.61, false
390, -41.00, 0.61, false
391, -29.00, 0.61, false
392, -28.00, 0.61, false
393, -31.00, 0.61, false
394, -46.00, 0.61, false
395, -30.00, 0.61, false
396, -50.00, 0.61, false
397, -38.00, 0.61, false
398, -37.00, 0.61, false
399, -51.00, 0.60, false
400, -46.00, 0.60, false
401, -30.00, 0.60, false
402, -54.00, 0.60, false
403, -30.00, 0.60, false
404, -30.00, 0.60, false
405, -44.00, 0.60, false
406, -30.00, 0.60, false
407, -44.00, 0.60, false
408, -30.00, 0.60, false
409, -33.00, 0.59, false
410, -38.00, 0.59, false
411, -29.00, 0.59, false
412, -29.00, 0.59, false
413, -34.00, 0.59, false
414, -43.00, 0.59, false
415, -30.00, 0.59, false
416, -29.00, 0.59, false
417, -48.00, 0.59, false
418, -30.00, 0.59, false
419, -42.00, 0.58, false
420, -50.00, 0.58, false
421, -30.00, 0.58, false
422, -30.00, 0.58, false
423, -29.00, 0.58, false
424, -34.00, 0.58, false
425, -35.00, 0.58, false
426, -29.00, 0.58, false
427, -31.00, 0.58, false
428, -32.00, 0.58, false
429, -44.00, 0.57, false
430, -30.00, 0.57, false
431, -55.00, 0.57, false
432, -30.00, 0.57, false
433, -29.00, 0.57, false
434, -28.00, 0.57, false
435, -29.00, 0.57, false
436, -29.00, 0.57, false
437, -50.00, 0.57, false
438, -30.00, 0.57, false
439, -37.00, 0.56, false
440, -30.00, 0.56, false
441, -32.00, 0.56, false
442, -36.00, 0.56, false
443, -55.00, 0.56, false
444, -30.00, 0.56, false
445, -51.00, 0.56, false
446, -30.00, 0.56, false
447, -28.00, 0.56, false
448, -45.00, 0.56, false
449, -30.00, 0.55, false
450, -33.00, 0.55, false
451, -31.00, 0.55, false
452, -51.00, 0.55, false
453, -36.00, 0.55, false
454, -35.00, 0.55, false
455, -32.00, 0.55, false
456, -32.00, 0.55, false
457, -40.00, 0.55, false
458, -30.00, 0.55, false
459, -50.00, 0.55, false
460, -30.00, 0.54, false
461, -34.00, 0.54, false
462, -43.00, 0.54, false
463, -30.00, 0.54, false
464, -51.00, 0.54, false
465, -41.00, 0.54, false
466, -30.00, 0.54, false
467, -34.00, 0.54, false
468, -35.00, 0.54, false
469, -33.00, 0.54, false
470, -29.00, 0.53, false
471, -46.00, 0.53, false
472, -30.00, 0.53, false
473, -53.00, 0.53, false
474, -30.00, 0.53, false
475, -40.00, 0.53, false
476, -29.00, 0.53, false
477, -48.00, 0.53, false
478, -30.00, 0.53, false
479, -51.00, 0.53, false
480, -30.00, 0.52, false
481, -48.00, 0.52, false
482, -30.00, 0.52, false
483, -30.00, 0.52, false
484, -38.00, 0.52, false
485, -30.00, 0.52, false
486, -45.00, 0.52, false
487, -30.00, 0.52, false
488, -38.00, 0.52, false
489, -30.00, 0.52, false
490, -40.00, 0.51, false
491, -53.00, 0.51, false
492, -30.00, 0.51, false
493, -40.00, 0.51, false
494, -39.00, 0.51, false
495, -41.00, 0.51, false
496, -34.00, 0.51, false
497, -30.00, 0.51, false
498, -27.00, 0.51, false
499, -37.00, 0.51, false
500, -30.00, 0.50, false
501, -31.00, 0.50, false
502, -30.00, 0.50, false
503, -30.00, 0.50, false
504, -30.00, 0.50, false
505, -28.00, 0.50, false
506, -31.00, 0.50, false
507, -34.00, 0.50, false
508, -34.00, 0.50, false
509, -51.00, 0.50, false
510, -30.00, 0.49, false
511, -37.00, 0.49, false
512, -31.00, 0.49, false
513, -33.00, 0.49, false
514, -29.00, 0.49, false
515, -27.00, 0.49, false
516, -28.00, 0.49, false
517, -26.00, 0.49, false
518, -29.00, 0.49, false
519, -32.00, 0.49, false
520, -37.00, 0.48, false
521, -30.00, 0.48, false
522, -31.00, 0.48, false
523, -49.00, 0.48, false
524, -54.00, 0.48, false
525, -30.00, 0.48, false
526, -39.00, 0.48, false
527, -30.00, 0.48, false
528, -46.00, 0.48, false
529, -30.00, 0.48, false
530, -36.00, 0.47, false
531, -60.00, 0.47, false
532, -30.00, 0.47, false
533, -34.00, 0.47, false
534, -33.00, 0.47, false
535, -30.00, 0.47, false
536, -56.00, 0.47, false
537, -30.00, 0.47, false
538, -37.00, 0.47, false
539, -38.00, 0.47, false
540, -30.00, 0.46, false
541, -40.00, 0.46, false
542, -42.00, 0.46, false
543, -30.00, 0.46, false
544, -29.00, 0.46, false
545, -34.00, 0.46, false
546, -48.00, 0.46, false
547, -30.00, 0.46, false
548, -60.00, 0.46, false
549, -30.00, 0.46, false
550, -32.00, 0.46, false
551, -41.00, 0.45, false
552, -30.00, 0.45, false
553, -28.00, 0.45, false
554, -33.00, 0.45, false
555, -30.00, 0.45, false
556, -36.00, 0.45, false
557, -32.00, 0.45, false
558, -30.00, 0.45, false
559, -34.00, 0.45, false
560, -51.00, 0.45, false
561, -30.00, 0.44, false
562, -37.00, 0.44, false
563, -31.00, 0.44, false
564, -37.00, 0.44, false
565, -51.00, 0.44, false
566, -30.00, 0.44, false
567, -48.00, 0.44, false
568, -30.00, 0.44, false
569, -50.00, 0.44, false
570, -30.00, 0.44, false
571, -33.00, 0.43, false
572, -42.00, 0.43, false
573, -30.00, 0.43, false
574, -29.00, 0.43, false
575, -63.00, 0.43, false
576, -30.00, 0.43, false
577, -35.00, 0.43, false
578, -31.00, 0.43, false
579, -49.00, 0.43, false
580, -30.00, 0.43, false
581, -55.00, 0.42, false
582, -30.00, 0.42, false
583, -53.00, 0.42, false
584, -30.00, 0.42, false
585, -37.00, 0.42, false
586, -30.00, 0.42, false
587, -55.00, 0.42, false
588, -30.00, 0.42, false
589, -36.00, 0.42, false
590, -40.00, 0.42, false
591, -55.00, 0.41, false
592, -35.00, 0.41, false
593, -30.00, 0.41, false
594, -50.00, 0.41, false
595, -30.00, 0.41, false
596, -38.00, 0.41, false
597, -40.00, 0.41, false
598, -30.00, 0.41, false
599, -59.00, 0.41, false
600, -30.00, 0.41, false
601, -42.00, 0.40, false
602, -30.00, 0.40, false
603, -32.00, 0.40, false
604, -29.00, 0.40, false
605, -51.00, 0.40, false
606, -30.00, 0.40, false
607, -50.00, 0.40, false
608, -33.00, 0.40, false
609, -54.00, 0.40, false
610, -30.00, 0.40, false
611, -50.00, 0.39, false
612, -53.00, 0.39, false
613, -30.00, 0.39, false
614, -47.00, 0.39, false
615, -30.00, 0.39, false
616, -42.00, 0.39, false
617, -30.00, 0.39, false
618, -56.00, 0.39, false
619, -30.00, 0.39, false
620, -40.00, 0.39, false
621, -30.00, 0.38, false
622, -29.00, 0.38, false
623, -29.00, 0.38, false
624, -25.00, 0.38, false
625, -28.00, 0.38, false
626, -30.00, 0.38, false
627, -32.00, 0.38, false
628, -54.00, 0.38, false
629, -30.00, 0.38, false
630, -49.00, 0.38, false
631, -42.00, 0.37, false
632, -40.00, 0.37, false
633, -61.00, 0.37, false
634, -30.00, 0.37, false
635, -38.00, 0.37, false
636, -63.00, 0.37, false
637, -30.00, 0.37, false
638, -39.00, 0.37, false
639, -30.00, 0.37, false
640, -54.00, 0.37, false
641, -30.00, 0.37, false
642, -50.00, 0.36, false
643, -36.00, 0.36, false
644, -30.00, 0.36, false
645, -48.00, 0.36, false
646, -54.00, 0.36, false
647, -30.00, 0.36, false
648, -60.00, 0.36, false
649, -30.00, 0.36, false
650, -42.00, 0.36, false
651, -46.00, 0.36, false
652, -59.00, 0.35, false
653, -61.00, 0.35, false
654, -30.00, 0.35, false
655, -50.00, 0.35, false
656, -30.00, 0.35, false
657, -36.00, 0.35, false
658, -30.00, 0.35, false
659, -28.00, 0.35, false
660, -28.00, 0.35, false
661, -38.00, 0.35, false
662, -30.00, 0.34, false
663, -40.00, 0.34, false
664, -57.00, 0.34, false
665, -30.00, 0.34, false
666, -27.00, 0.34, false
667, -29.00, 0.34, false
668, -27.00, 0.34, false
669, -32.00, 0.34, false
670, -30.00, 0.34, false
671, -39.00, 0.34, false
672, -30.00, 0.33, false
673, -65.00, 0.33, false
674, -30.00, 0.33, false
675, -49.00, 0.33, false
676, -30.00, 0.33, false
677, -31.00, 0.33, false
678, -31.00, 0.33, false
679, -30.00, 0.33, false
680, -43.00, 0.33, false
681, -30.00, 0.33, false
682, -27.00, 0.32, false
683, -30.00, 0.32, false
684, -29.00, 0.32, false
685, -30.00, 0.32, false
686, -30.00, 0.32, false
687, -27.00, 0.32, false
688, -27.00, 0.32, false
689, -28.00, 0.32, false
690, -27.00, 0.32, false
691, -29.00, 0.32, false
692, -30.00, 0.31, false
693, -29.00, 0.31, false
694, -30.00, 0.31, false
695, -30.00, 0.31, false
696, -29.00, 0.31, false
697, -29.00, 0.31, false
698, -37.00, 0.31, false
699, -30.00, 0.31, false
700, -27.00, 0.31, false
701, -39.00, 0.31, false
702, -30.00, 0.30, false
703, -53.00, 0.30, false
704, -53.00, 0.30, false
705, -30.00, 0.30, false
706, -46.00, 0.30, false
707, -30.00, 0.30, false
708, -33.00, 0.30, false
709, -29.00, 0.30, false
710, -27.00, 0.30, false
711, -27.00, 0.30, false
712, -29.00, 0.29, false
713, -23.00, 0.29, false
714, -30.00, 0.29, false
715, -29.00, 0.29, false
716, -28.00, 0.29, false
717, -28.00, 0.29, false
718, -30.00, 0.29, false
719, -45.00, 0.29, false
720, -30.00, 0.29, false
721, -38.00, 0.29, false
722, -30.00, 0.28, false
723, -26.00, 0.28, false
724, -27.00, 0.28, false
725, -24.00, 0.28, false
726, -25.00, 0.28, false
727, -27.00, 0.28, false
728, -30.00, 0.28, false
729, -30.00, 0.28, false
730, -28.00, 0.28, false
731, -32.00, 0.28, false
732, -39.00, 0.28, false
733, -49.00, 0.27, false
734, -55.00, 0.27, false
735, -30.00, 0.27, false
736, -41.00, 0.27, false
737, -40.00, 0.27, false
738, -60.00, 0.27, false
739, -30.00, 0.27, false
740, -62.00, 0.27, false
741, -30.00, 0.27, false
742, -37.00, 0.27, false
743, -43.00, 0.26, false
744, -36.00, 0.26, false
745, -30.00, 0.26, false
746, -45.00, 0.26, false
747, -30.00, 0.26, false
748, -30.00, 0.26, false
749, -27.00, 0.26, false
750, -26.00, 0.26, false
751, -29.00, 0.26, false
752, -30.00, 0.26, false
753, -40.00, 0.25, false
754, -28.00, 0.25, false
755, -27.00, 0.25, false
756, -29.00, 0.25, false
757, -28.00, 0.25, false
758, -32.00, 0.25, false
759, -30.00, 0.25, false
760, -32.00, 0.25, false
761, -30.00, 0.25, false
762, -32.00, 0.25, false
763, -26.00, 0.24, false
764, -33.00, 0.24, false
765, -49.00, 0.24, false
766, -30.00, 0.24, false
767, -52.00, 0.24, false
768, -30.00, 0.24, false
769, -29.00, 0.24, false
770, -29.00, 0.24, false
771, -31.00, 0.24, false
772, -30.00, 0.24, false
773, -28.00, 0.23, false
774, -30.00, 0.23, false
775, -30.00, 0.23, false
776, -34.00, 0.23, false
777, -28.00, 0.23, false
778, -33.00, 0.23, false
779, -30.00, 0.23, false
780, -37.00, 0.23, false
781, -59.00, 0.23, false
782, -30.00, 0.23, false
783, -37.00, 0.22, false
784, -35.00, 0.22, false
785, -30.00, 0.22, false
786, -30.00, 0.22, false
787, -28.00, 0.22, false
788, -29.00, 0.22, false
789, -28.00, 0.22, false
790, -30.00, 0.22, false
791, -29.00, 0.22, false
792, -31.00, 0.22, false
793, -27.00, 0.21, false
794, -30.00, 0.21, false
795, -30.00, 0.21, false
796, -28.00, 0.21, false
797, -28.00, 0.21, false
798, -23.00, 0.21, false
799, -27.00, 0.21, false
800, -27.00, 0.21, false
801, -35.00, 0.21, false
802, -30.00, 0.21, false
803, -40.00, 0.20, false
804, -69.00, 0.20, false
805, -30.00, 0.20, false
806, -27.00, 0.20, false
807, -33.00, 0.20, false
808, -30.00, 0.20, false
809, -36.00, 0.20, false
810, -28.00, 0.20, false
811, -62.00, 0.20, false
812, -34.00, 0.20, false
813, -63.00, 0.19, false
814, -30.00, 0.19, false
815, -27.00, 0.19, false
816, -28.00, 0.19, false
817, -28.00, 0.19, false
818, -28.00, 0.19, false
819, -33.00, 0.19, false
820, -30.00, 0.19, false
821, -29.00, 0.19, false
822, -36.00, 0.19, false
823, -55.00, 0.19, false
824, -30.00, 0.18, false
825, -37.00, 0.18, false
826, -30.00, 0.18, false
827, -39.00, 0.18, false
828, -33.00, 0.18, false
829, -30.00, 0.18, false
830, -41.00, 0.18, false
831, -56.00, 0.18, false
832, -30.00, 0.18, false
833, -30.00, 0.18, false
834, -63.00, 0.17, false
835, -30.00, 0.17, false
836, -38.00, 0.17, false
837, -30.00, 0.17, false
838, -43.00, 0.17, false
839, -42.00, 0.17, false
840, -65.00, 0.17, false
841, -30.00, 0.17, false
842, -30.00, 0.17, false
843, -30.00, 0.17, false
844, -64.00, 0.16, false
845, -30.00, 0.16, false
846, -37.00, 0.16, false
847, -28.00, 0.16, false
848, -50.00, 0.16, false
849, -30.00, 0.16, false
850, -28.00, 0.16, false
851, -29.00, 0.16, false
852, -26.00, 0.16, false
853, -28.00, 0.16, false
854, -25.00, 0.15, false
855, -27.00, 0.15, false
856, -30.00, 0.15, false
857, -29.00, 0.15, false
858, -30.00, 0.15, false
859, -30.00, 0.15, false
860, -26.00, 0.15, false
861, -28.00, 0.15, false
862, -27.00, 0.15, false
863, -27.00, 0.15, false
864, -26.00, 0.14, false
865, -30.00, 0.14, false
866, -29.00, 0.14, false
867, -26.00, 0.14, false
868, -27.00, 0.14, false
869, -27.00, 0.14, false
870, 29.00, 0.14, true
871, -31.00, 0.14, false
872, -28.00, 0.14, false
873, -27.00, 0.14, false
874, -31.00, 0.13, false
875, -30.00, 0.13, false
876, -28.00, 0.13, false
877, -30.00, 0.13, false
878, -29.00, 0.13, false
879, -29.00, 0.13, false
880, -65.00, 0.13, false
881, -30.00, 0.13, false
882, -42.00, 0.13, false
883, -49.00, 0.13, false
884, -30.00, 0.12, false
885, -56.00, 0.12, false
886, -30.00, 0.12, false
887, -48.00, 0.12, false
888, -30.00, 0.12, false
889, -34.00, 0.12, false
890, -49.00, 0.12, false
891, -30.00, 0.12, false
892, -46.00, 0.12, false
893, -30.00, 0.12, false
894, -47.00, 0.11, false
895, -30.00, 0.11, false
896, -31.00, 0.11, false
897, -29.00, 0.11, false
898, -47.00, 0.11, false
899, -30.00, 0.11, false
900, -43.00, 0.11, false
901, -55.00, 0.11, false
902, -45.00, 0.11, false
903, -30.00, 0.11, false
904, -33.00, 0.10, false
905, -24.00, 0.10, false
906, -29.00, 0.10, false
907, -27.00, 0.10, false
908, -27.00, 0.10, false
909, -26.00, 0.10, false
910, -25.00, 0.10, false
911, -26.00, 0.10, false
912, -30.00, 0.10, false
913, -29.00, 0.10, false
914, -29.00, 0.10, false
915, -28.00, 0.09, false
916, -25.00, 0.09, false
917, -28.00, 0.09, false
918, -26.00, 0.09, false
919, -26.00, 0.09, false
920, -24.00, 0.09, false
921, -30.00, 0.09, false
922, -41.00, 0.09, false
923, -30.00, 0.09, false
924, -28.00, 0.09, false
925, -36.00, 0.08, false
926, -30.00, 0.08, false
927, -43.00, 0.08, false
928, -56.00, 0.08, false
929, -30.00, 0.08, false
930, -50.00, 0.08, false
931, -30.00, 0.08, false
932, -30.00, 0.08, false
933, -30.00, 0.08, false
934, -32.00, 0.08, false
935, -30.00, 0.07, false
936, -56.00, 0.07, false
937, -30.00, 0.07, false
938, -44.00, 0.07, false
939, -30.00, 0.07, false
940, -54.00, 0.07, false
941, -30.00, 0.07, false
942, -37.00, 0.07, false
943, -30.00, 0.07, false
944, -44.00, 0.07, false
945, -30.00, 0.06, false
946, -38.00, 0.06, false
947, -30.00, 0.06, false
948, -54.00, 0.06, false
949, -27.00, 0.06, false
950, -26.00, 0.06, false
951, -38.00, 0.06, false
952, -30.00, 0.06, false
953, -31.00, 0.06, false
954, -39.00, 0.06, false
955, -30.00, 0.05, false
956, 29.00, 0.05, true
957, -25.00, 0.05, false
958, -26.00, 0.05, false
959, -26.00, 0.05, false
960, -27.00, 0.05, false
961, -30.00, 0.05, false
962, -26.00, 0.05, false
963, -22.00, 0.05, false
964, -29.00, 0.05, false
965, -22.00, 0.04, false
966, 29.00, 0.04, true
967, -25.00, 0.04, false
968, -25.00, 0.04, false
969, -29.00, 0.04, false
970, -27.00, 0.04, false
971, -22.00, 0.04, false
972, -22.00, 0.04, false
973, -23.00, 0.04, false
974, -23.00, 0.04, false
975, -27.00, 0.03, false
976, -26.00, 0.03, false
977, -27.00, 0.03, false
978, -29.00, 0.03, false
979, -30.00, 0.03, false
980, -30.00, 0.03, false
981, -53.00, 0.03, false
982, -30.00, 0.03, false
983, -36.00, 0.03, false
984, -59.00, 0.03, false
985, -30.00, 0.02, false
986, -44.00, 0.02, false
987, -45.00, 0.02, false
988, -30.00, 0.02, false
989, -60.00, 0.02, false
990, -30.00, 0.02, false
991, -64.00, 0.02, false
992, -30.00, 0.02, false
993, -48.00, 0.02, false
994, -72.00, 0.02, false
995, -30.00, 0.01, false
996, -56.00, 0.01, false
